#x	y	z	Bx	Bx_err	By	By_err	Bz	Bz_err
0.0156	0	-0.012	-1.17783e-05	2.57366e-14	-1.4065e-22	8.81226e-20	1.382e-05	8.98771e-16
0.0156	0	-0.0108	-1.33223e-05	1.49969e-12	-4.22695e-22	9.04506e-20	1.56488e-05	5.93665e-14
0.0156	0	-0.0096	-1.5072e-05	8.08106e-12	-6.8046e-22	9.22929e-20	1.79093e-05	8.15281e-13
0.0156	0	-0.0084	-1.70212e-05	1.20173e-11	-6.45547e-22	9.33618e-20	2.0762e-05	2.34674e-12
0.0156	0	-0.0072	-1.91126e-05	3.20503e-11	-1.08706e-21	9.3205e-20	2.44384e-05	6.9434e-12
0.0156	0	-0.006	-2.11691e-05	5.88897e-10	-1.31919e-21	9.10977e-20	2.92603e-05	2.23929e-10
0.0156	0	-0.0048	-2.27531e-05	1.85362e-09	-1.09647e-21	8.58823e-20	3.56221e-05	1.07649e-09
0.0156	0	-0.0036	-2.29221e-05	6.65662e-11	-1.41516e-21	7.57954e-20	4.38202e-05	1.07383e-10
0.0156	0	-0.0024	-2.00156e-05	1.42379e-08	-1.28941e-21	5.85727e-20	5.34572e-05	1.91888e-08
0.0156	0	-0.0012	-1.22227e-05	3.7723e-12	-1.01762e-21	3.26503e-20	6.22915e-05	1.13977e-11
0.0156	0	-1.34441e-17	-1.47688e-19	5.65942e-22	-1.09339e-35	3.81089e-34	6.60804e-05	2.14974e-13
0.0156	0	0.0012	1.22227e-05	3.7723e-12	9.17708e-22	3.26503e-20	6.22915e-05	1.13977e-11
0.0156	0	0.0024	2.00156e-05	1.42379e-08	1.506e-21	5.85727e-20	5.34572e-05	1.91888e-08
0.0156	0	0.0036	2.29221e-05	6.65662e-11	9.91037e-22	7.57954e-20	4.38202e-05	1.07383e-10
0.0156	0	0.0048	2.27531e-05	1.85362e-09	8.57033e-22	8.58823e-20	3.56221e-05	1.07649e-09
0.0156	0	0.006	2.11691e-05	5.88897e-10	8.86103e-22	9.10977e-20	2.92603e-05	2.23929e-10
0.0156	0	0.0072	1.91126e-05	3.20503e-11	7.79386e-22	9.3205e-20	2.44384e-05	6.9434e-12
0.0156	0	0.0084	1.70212e-05	1.20173e-11	5.66428e-22	9.33618e-20	2.0762e-05	2.34674e-12
0.0156	0	0.0096	1.5072e-05	8.08106e-12	3.36415e-22	9.22929e-20	1.79093e-05	8.15281e-13
0.0156	0	0.0108	1.33223e-05	1.49969e-12	3.00301e-23	9.04506e-20	1.56488e-05	5.93665e-14
0.0156	0	0.012	1.17783e-05	2.57366e-14	4.12442e-22	8.81226e-20	1.382e-05	8.98771e-16
0.0156	0	0.0132	1.04259e-05	7.19058e-14	-2.55024e-22	8.54961e-20	1.23121e-05	1.01821e-16
0.0156	0	0.0144	9.2444e-06	4.53721e-14	-3.47352e-23	8.26959e-20	1.10476e-05	1.08822e-15
0.0156	0	0.0156	8.21237e-06	1.22051e-14	-9.43176e-23	7.98067e-20	9.97183e-06	8.74609e-16
0.0156	0	0.0168	7.30995e-06	1.29822e-15	-1.91035e-22	7.68875e-20	9.04519e-06	2.03837e-16
0.0156	0	0.018	6.51954e-06	1.3236e-16	1.94761e-22	7.39796e-20	8.23862e-06	1.12758e-17
0.0156	0	0.0192	5.82585e-06	3.35883e-16	1.42745e-22	7.11121e-20	7.53033e-06	8.65159e-17
0.0156	0	0.0204	5.21581e-06	1.97254e-16	-1.0376e-22	6.83055e-20	6.90369e-06	7.01445e-17
0.0156	0	0.0216	4.67822e-06	6.98798e-17	-5.04008e-22	6.55741e-20	6.3458e-06	2.87456e-17
0.0156	0	0.0228	4.20352e-06	1.52182e-17	-2.64583e-22	6.29279e-20	5.84646e-06	6.34877e-18
0.0156	0	0.024	3.78353e-06	9.25611e-19	-4.43536e-23	6.0373e-20	5.3975e-06	4.46496e-19
0.0156	0	0.0252	3.41125e-06	8.31955e-19	-2.23789e-24	5.79133e-20	4.99225e-06	2.44732e-19
0.0156	0	0.0264	3.08066e-06	1.25748e-18	-8.28909e-23	5.55508e-20	4.62524e-06	4.06063e-19
0.0156	0	0.0276	2.78658e-06	8.62756e-19	6.78467e-24	5.32857e-20	4.29189e-06	2.81608e-19
0.0156	0	0.0288	2.52453e-06	4.24724e-19	4.03692e-24	5.11174e-20	3.98834e-06	1.38806e-19
0.0156	0	0.03	2.29065e-06	1.623e-19	-3.34763e-22	4.90444e-20	3.71129e-06	5.30187e-20
0.0156	0	0.0312	2.08158e-06	5.19972e-20	-4.31766e-22	4.70644e-20	3.45793e-06	3.83907e-20
0.0156	0	0.0324	1.89439e-06	4.94527e-20	-8.48112e-23	4.51748e-20	3.22579e-06	3.58135e-20
0.0156	0	0.0336	1.72653e-06	4.70913e-20	-1.78091e-22	4.33726e-20	3.01275e-06	3.34482e-20
0.0156	0	0.0348	1.5758e-06	4.48947e-20	-1.64762e-22	4.16548e-20	2.81693e-06	3.12742e-20
0.0156	0	0.036	1.44024e-06	4.28472e-20	-5.12509e-23	4.00178e-20	2.63669e-06	2.92731e-20
0.0156	0	0.0372	1.31816e-06	4.09349e-20	-3.43498e-22	3.84584e-20	2.47056e-06	2.74287e-20
0.0156	0	0.0384	1.20805e-06	3.91456e-20	-4.92572e-23	3.69731e-20	2.31725e-06	2.57266e-20
0.0156	0	0.0396	1.10861e-06	3.74686e-20	-2.39673e-22	3.55586e-20	2.17558e-06	2.41538e-20
0.0156	0	0.0408	1.01868e-06	3.58945e-20	-4.70301e-23	3.42115e-20	2.04454e-06	2.2699e-20
0.0156	0	0.042	9.37247e-07	3.44147e-20	-1.07198e-22	3.29285e-20	1.92319e-06	2.13517e-20
0.0156	0	0.0432	8.634e-07	3.30218e-20	-7.17198e-23	3.17066e-20	1.81069e-06	2.01027e-20
0.0156	0	0.0444	7.96351e-07	3.1709e-20	-1.42435e-22	3.05425e-20	1.70629e-06	1.89436e-20
0.0156	0	0.0456	7.35395e-07	3.04701e-20	-6.43977e-23	2.94335e-20	1.60931e-06	1.78669e-20
0.0156	0	0.0468	6.79907e-07	2.92998e-20	-1.05946e-22	2.83766e-20	1.51913e-06	1.68658e-20
0.0156	0	0.048	6.29335e-07	2.8193e-20	-1.08744e-22	2.73691e-20	1.43521e-06	1.5934e-20
0.0156	0	0.0492	5.83186e-07	2.71453e-20	-7.87658e-23	2.64085e-20	1.35702e-06	1.50659e-20
0.0156	0	0.0504	5.41023e-07	2.61525e-20	-2.94798e-23	2.54924e-20	1.28411e-06	1.42565e-20
0.0156	0	0.0516	5.02455e-07	2.5211e-20	-4.28633e-24	2.46183e-20	1.21608e-06	1.35012e-20
0.0156	0	0.0528	4.67135e-07	2.43173e-20	-1.26738e-22	2.37841e-20	1.15252e-06	1.27956e-20
0.0156	0	0.054	4.34751e-07	2.34682e-20	-2.56432e-23	2.29877e-20	1.09311e-06	1.21359e-20
0.0156	0	0.0552	4.05027e-07	2.2661e-20	-4.97704e-23	2.2227e-20	1.03752e-06	1.15188e-20
0.0156	0	0.0564	3.77713e-07	2.18929e-20	-1.3228e-22	2.15003e-20	9.85459e-07	1.09408e-20
0.0156	0	0.0576	3.52586e-07	2.11616e-20	-6.70733e-23	2.08057e-20	9.36671e-07	1.03991e-20
0.0156	0	0.0588	3.29447e-07	2.04648e-20	-1.03313e-22	2.01416e-20	8.90911e-07	9.89109e-21
0.0156	0	0.06	3.08115e-07	1.98003e-20	-5.10078e-23	1.95063e-20	8.47957e-07	9.41421e-21
0.0168	0	-0.06	-3.25427e-07	1.96062e-20	-4.63218e-23	1.92787e-20	8.26979e-07	9.18131e-21
0.0168	0	-0.0588	-3.47761e-07	2.02597e-20	8.86393e-23	1.98997e-20	8.68176e-07	9.63869e-21
0.0168	0	-0.0576	-3.71969e-07	2.09449e-20	1.30502e-23	2.05486e-20	9.12006e-07	1.01253e-20
0.0168	0	-0.0564	-3.98235e-07	2.16639e-20	1.29759e-22	2.12267e-20	9.58673e-07	1.06434e-20
0.0168	0	-0.0552	-4.26765e-07	2.24189e-20	7.58268e-23	2.19357e-20	1.00839e-06	1.11954e-20
0.0168	0	-0.054	-4.57786e-07	2.32123e-20	3.76373e-23	2.26774e-20	1.06141e-06	1.1784e-20
0.0168	0	-0.0528	-4.91554e-07	2.40466e-20	3.01513e-23	2.34533e-20	1.11799e-06	1.24122e-20
0.0168	0	-0.0516	-5.28352e-07	2.49248e-20	3.71853e-24	2.42655e-20	1.1784e-06	1.30829e-20
0.0168	0	-0.0504	-5.68497e-07	2.58499e-20	9.50671e-23	2.51159e-20	1.24297e-06	1.37998e-20
0.0168	0	-0.0492	-6.12344e-07	2.68252e-20	5.69875e-23	2.60066e-20	1.31204e-06	1.45665e-20
0.0168	0	-0.048	-6.6029e-07	2.78546e-20	5.57267e-23	2.69397e-20	1.38597e-06	1.53873e-20
0.0168	0	-0.0468	-7.12781e-07	2.8942e-20	-3.71345e-23	2.79176e-20	1.46517e-06	1.62666e-20
0.0168	0	-0.0456	-7.70317e-07	3.0092e-20	1.32358e-22	2.89426e-20	1.55009e-06	1.72095e-20
0.0168	0	-0.0444	-8.33462e-07	3.13096e-20	1.63434e-22	3.00174e-20	1.64123e-06	1.82213e-20
0.0168	0	-0.0432	-9.02848e-07	3.26002e-20	-4.87878e-24	3.11445e-20	1.73912e-06	1.93081e-20
0.0168	0	-0.042	-9.79191e-07	3.397e-20	1.84192e-22	3.23268e-20	1.84435e-06	2.04764e-20
0.0168	0	-0.0408	-1.0633e-06	3.54257e-20	1.63518e-22	3.3567e-20	1.95758e-06	2.17335e-20
0.0168	0	-0.0396	-1.15608e-06	3.69752e-20	5.20298e-23	3.48682e-20	2.07954e-06	2.30875e-20
0.0168	0	-0.0384	-1.25857e-06	3.86269e-20	6.94589e-23	3.62334e-20	2.21103e-06	2.45473e-20
0.0168	0	-0.0372	-1.37194e-06	4.03906e-20	7.99706e-23	3.76657e-20	2.35292e-06	2.61227e-20
0.0168	0	-0.036	-1.49753e-06	4.22774e-20	2.21313e-22	3.91685e-20	2.50622e-06	2.78247e-20
0.0168	0	-0.0348	-1.63686e-06	4.42998e-20	1.38438e-22	4.07448e-20	2.67203e-06	2.96655e-20
0.0168	0	-0.0336	-1.79165e-06	4.64723e-20	1.79866e-22	4.23981e-20	2.85157e-06	3.16588e-20
0.0168	0	-0.0324	-1.96389e-06	5.03741e-20	1.45241e-22	4.41314e-20	3.04623e-06	3.382e-20
0.0168	0	-0.0312	-2.15586e-06	1.65719e-19	-6.15587e-23	4.59481e-20	3.25758e-06	5.73582e-20
0.0168	0	-0.03	-2.37015e-06	4.14199e-19	1.94421e-22	4.78512e-20	3.4874e-06	1.43695e-19
0.0168	0	-0.0288	-2.6098e-06	8.16118e-19	2.04601e-22	4.98434e-20	3.73771e-06	2.82651e-19
0.0168	0	-0.0276	-2.87827e-06	1.17454e-18	1.31843e-22	5.19275e-20	4.01085e-06	4.01837e-19
0.0168	0	-0.0264	-3.17962e-06	8.18676e-19	-1.3663e-22	5.41055e-20	4.30951e-06	2.59837e-19
0.0168	0	-0.0252	-3.51855e-06	6.06174e-19	1.16275e-22	5.63792e-20	4.63688e-06	2.96767e-19
0.0168	0	-0.024	-3.90057e-06	1.19106e-17	2.25501e-22	5.87495e-20	4.9967e-06	4.80885e-18
0.0168	0	-0.0228	-4.33219e-06	5.61402e-17	7.22085e-23	6.12163e-20	5.39345e-06	2.23659e-17
0.0168	0	-0.0216	-4.82107e-06	1.63469e-16	2.59425e-22	6.37786e-20	5.8326e-06	6.60838e-17
0.0168	0	-0.0204	-5.37637e-06	3.03155e-16	3.93175e-22	6.64336e-20	6.32086e-06	1.20906e-16
0.0168	0	-0.0192	-6.00904e-06	2.062e-16	-1.62033e-22	6.91765e-20	6.86666e-06	6.22806e-17
0.0168	0	-0.018	-6.73233e-06	5.60958e-16	1.53353e-22	7.19997e-20	7.48072e-06	2.43277e-16
0.0168	0	-0.0168	-7.56238e-06	7.62878e-15	-1.87352e-22	7.48918e-20	8.17702e-06	2.03258e-15
0.0168	0	-0.0156	-8.51901e-06	3.30638e-14	7.37063e-23	7.78364e-20	8.97411e-06	5.21102e-15
0.0168	0	-0.0144	-9.62671e-06	6.87996e-14	-2.45746e-22	8.08096e-20	9.89722e-06	5.40828e-15
0.0168	0	-0.0132	-1.0916e-05	8.90411e-15	2.19257e-22	8.37769e-20	1.09815e-05	5.45185e-16
0.0168	0	-0.012	-1.2425e-05	7.29423e-13	-2.88807e-22	8.66871e-20	1.22772e-05	1.54622e-14
0.0168	0	-0.0108	-1.42009e-05	5.54993e-12	-7.81834e-22	8.94637e-20	1.38584e-05	2.32813e-14
0.0168	0	-0.0096	-1.6301e-05	1.30837e-11	-2.10353e-22	9.19871e-20	1.58376e-05	6.08503e-13
0.0168	0	-0.0084	-1.87894e-05	7.84689e-12	-3.15528e-22	9.40646e-20	1.83913e-05	2.11372e-13
0.0168	0	-0.0072	-2.1723e-05	4.51201e-10	-1.18683e-21	9.53706e-20	2.18055e-05	6.85179e-11
0.0168	0	-0.006	-2.51001e-05	2.01268e-09	-1.19342e-21	9.53268e-20	2.65552e-05	5.42854e-10
0.0168	0	-0.0048	-2.87001e-05	4.96626e-10	-1.98129e-21	9.28568e-20	3.34278e-05	1.24989e-10
0.0168	0	-0.0036	-3.16169e-05	1.38863e-11	-2.1225e-21	8.59012e-20	4.3622e-05	4.36049e-08
0.0168	0	-0.0024	-3.11245e-05	3.49254e-10	-2.57885e-21	7.06899e-20	5.82662e-05	3.61585e-10
0.0168	0	-0.0012	-2.15685e-05	1.35349e-09	-2.06929e-21	4.2095e-20	7.5333e-05	3.04489e-09
0.0168	0	-1.34441e-17	-2.76743e-19	1.26618e-21	-2.94231e-35	5.06938e-34	8.41254e-05	3.6387e-09
0.0168	0	0.0012	2.15685e-05	1.35349e-09	2.05945e-21	4.2095e-20	7.5333e-05	3.04489e-09
0.0168	0	0.0024	3.11245e-05	3.49254e-10	2.28497e-21	7.06899e-20	5.82662e-05	3.61585e-10
0.0168	0	0.0036	3.16169e-05	1.38863e-11	2.43196e-21	8.59012e-20	4.3622e-05	4.36049e-08
0.0168	0	0.0048	2.87001e-05	4.96626e-10	2.1613e-21	9.28568e-20	3.34278e-05	1.24989e-10
0.0168	0	0.006	2.51001e-05	2.01268e-09	1.82964e-21	9.53268e-20	2.65552e-05	5.42854e-10
0.0168	0	0.0072	2.1723e-05	4.51201e-10	1.4059e-21	9.53706e-20	2.18055e-05	6.85179e-11
0.0168	0	0.0084	1.87894e-05	7.84689e-12	1.01733e-21	9.40646e-20	1.83913e-05	2.11372e-13
0.0168	0	0.0096	1.6301e-05	1.30837e-11	4.26481e-22	9.19871e-20	1.58376e-05	6.08503e-13
0.0168	0	0.0108	1.42009e-05	5.54993e-12	-1.58551e-22	8.94637e-20	1.38584e-05	2.32813e-14
0.0168	0	0.012	1.2425e-05	7.29423e-13	5.17171e-22	8.66871e-20	1.22772e-05	1.54622e-14
0.0168	0	0.0132	1.0916e-05	8.90412e-15	3.70157e-22	8.37769e-20	1.09815e-05	5.45185e-16
0.0168	0	0.0144	9.62671e-06	6.87996e-14	2.00281e-22	8.08096e-20	9.89722e-06	5.40828e-15
0.0168	0	0.0156	8.51901e-06	3.30639e-14	-8.12602e-23	7.78364e-20	8.97411e-06	5.21102e-15
0.0168	0	0.0168	7.56238e-06	7.62878e-15	-5.6156e-23	7.48918e-20	8.17702e-06	2.03258e-15
0.0168	0	0.018	6.73233e-06	5.60958e-16	-1.27449e-22	7.19997e-20	7.48072e-06	2.43277e-16
0.0168	0	0.0192	6.00904e-06	2.062e-16	-2.55077e-22	6.91765e-20	6.86666e-06	6.22805e-17
0.0168	0	0.0204	5.37637e-06	3.03155e-16	-1.12084e-22	6.64336e-20	6.32086e-06	1.20906e-16
0.0168	0	0.0216	4.82107e-06	1.63469e-16	-3.89476e-22	6.37786e-20	5.8326e-06	6.60838e-17
0.0168	0	0.0228	4.33219e-06	5.61403e-17	-2.4497e-22	6.12163e-20	5.39345e-06	2.23658e-17
0.0168	0	0.024	3.90057e-06	1.19107e-17	1.55791e-22	5.87495e-20	4.9967e-06	4.80885e-18
0.0168	0	0.0252	3.51855e-06	6.06166e-19	-1.23474e-22	5.63792e-20	4.63688e-06	2.96779e-19
0.0168	0	0.0264	3.17962e-06	8.18659e-19	-8.28586e-25	5.41055e-20	4.30951e-06	2.59814e-19
0.0168	0	0.0276	2.87827e-06	1.17456e-18	-2.19177e-22	5.19275e-20	4.01085e-06	4.0185e-19
0.0168	0	0.0288	2.6098e-06	8.16127e-19	2.5583e-22	4.98434e-20	3.73771e-06	2.82627e-19
0.0168	0	0.03	2.37015e-06	4.14192e-19	1.82116e-22	4.78512e-20	3.4874e-06	1.43686e-19
0.0168	0	0.0312	2.15586e-06	1.65719e-19	-4.29734e-23	4.59481e-20	3.25758e-06	5.73445e-20
0.0168	0	0.0324	1.96389e-06	5.03815e-20	4.74173e-23	4.41314e-20	3.04623e-06	3.382e-20
0.0168	0	0.0336	1.79165e-06	4.64723e-20	-2.08399e-22	4.23981e-20	2.85157e-06	3.16588e-20
0.0168	0	0.0348	1.63686e-06	4.42998e-20	-2.0429e-22	4.07448e-20	2.67203e-06	2.96655e-20
0.0168	0	0.036	1.49753e-06	4.22774e-20	-2.78203e-22	3.91685e-20	2.50622e-06	2.78247e-20
0.0168	0	0.0372	1.37194e-06	4.03906e-20	-1.7169e-22	3.76657e-20	2.35292e-06	2.61227e-20
0.0168	0	0.0384	1.25857e-06	3.86269e-20	3.48745e-23	3.62334e-20	2.21103e-06	2.45473e-20
0.0168	0	0.0396	1.15608e-06	3.69752e-20	1.55665e-22	3.48682e-20	2.07954e-06	2.30875e-20
0.0168	0	0.0408	1.0633e-06	3.54257e-20	-1.06474e-22	3.3567e-20	1.95758e-06	2.17335e-20
0.0168	0	0.042	9.79191e-07	3.397e-20	-1.27362e-23	3.23268e-20	1.84435e-06	2.04764e-20
0.0168	0	0.0432	9.02848e-07	3.26002e-20	-1.47247e-22	3.11445e-20	1.73912e-06	1.93081e-20
0.0168	0	0.0444	8.33462e-07	3.13096e-20	-1.00079e-22	3.00174e-20	1.64123e-06	1.82213e-20
0.0168	0	0.0456	7.70317e-07	3.0092e-20	8.24313e-23	2.89426e-20	1.55009e-06	1.72095e-20
0.0168	0	0.0468	7.12781e-07	2.8942e-20	-7.83687e-24	2.79176e-20	1.46517e-06	1.62666e-20
0.0168	0	0.048	6.6029e-07	2.78546e-20	-5.38608e-23	2.69397e-20	1.38597e-06	1.53873e-20
0.0168	0	0.0492	6.12344e-07	2.68252e-20	-8.9566e-23	2.60066e-20	1.31204e-06	1.45665e-20
0.0168	0	0.0504	5.68497e-07	2.58499e-20	-1.2039e-22	2.51159e-20	1.24297e-06	1.37998e-20
0.0168	0	0.0516	5.28352e-07	2.49248e-20	-9.45382e-23	2.42655e-20	1.1784e-06	1.30829e-20
0.0168	0	0.0528	4.91554e-07	2.40466e-20	-6.65187e-23	2.34533e-20	1.11799e-06	1.24122e-20
0.0168	0	0.054	4.57786e-07	2.32123e-20	-1.05167e-22	2.26774e-20	1.06141e-06	1.1784e-20
0.0168	0	0.0552	4.26765e-07	2.24189e-20	-1.10285e-22	2.19357e-20	1.00839e-06	1.11954e-20
0.0168	0	0.0564	3.98235e-07	2.16639e-20	3.42631e-23	2.12267e-20	9.58673e-07	1.06434e-20
0.0168	0	0.0576	3.71969e-07	2.09449e-20	-1.92652e-23	2.05486e-20	9.12006e-07	1.01253e-20
0.0168	0	0.0588	3.47761e-07	2.02597e-20	-3.74209e-23	1.98997e-20	8.68176e-07	9.63869e-21
0.0168	0	0.06	3.25427e-07	1.96062e-20	-8.23722e-23	1.92787e-20	8.26979e-07	9.18131e-21
0.018	0	-0.06	-3.415e-07	1.93996e-20	6.00364e-23	1.90384e-20	8.05088e-07	8.93827e-21
0.018	0	-0.0588	-3.64717e-07	2.00414e-20	4.91827e-23	1.96445e-20	8.44469e-07	9.37549e-21
0.018	0	-0.0576	-3.89862e-07	2.07142e-20	6.66612e-23	2.02772e-20	8.86308e-07	9.83999e-21
0.018	0	-0.0564	-4.17121e-07	2.142e-20	9.5401e-24	2.09381e-20	9.30786e-07	1.03338e-20
0.018	0	-0.0552	-4.46703e-07	2.2161e-20	8.65666e-23	2.16286e-20	9.78103e-07	1.08591e-20
0.018	0	-0.054	-4.7884e-07	2.29394e-20	-1.07238e-22	2.23503e-20	1.02847e-06	1.14183e-20
0.018	0	-0.0528	-5.13789e-07	2.37579e-20	3.10095e-23	2.31049e-20	1.08213e-06	1.2014e-20
0.018	0	-0.0516	-5.51838e-07	2.46192e-20	-1.45926e-22	2.3894e-20	1.13933e-06	1.26491e-20
0.018	0	-0.0504	-5.93307e-07	2.55264e-20	1.14574e-23	2.47196e-20	1.20034e-06	1.33264e-20
0.018	0	-0.0492	-6.38554e-07	2.64828e-20	6.48456e-23	2.55835e-20	1.26547e-06	1.40495e-20
0.018	0	-0.048	-6.8798e-07	2.74921e-20	1.78172e-23	2.64879e-20	1.33504e-06	1.48219e-20
0.018	0	-0.0468	-7.42034e-07	2.85583e-20	-4.7861e-23	2.74348e-20	1.40941e-06	1.56476e-20
0.018	0	-0.0456	-8.0122e-07	2.96858e-20	4.34886e-23	2.84266e-20	1.48897e-06	1.65309e-20
0.018	0	-0.0444	-8.66102e-07	3.08796e-20	1.12426e-22	2.94654e-20	1.57414e-06	1.74765e-20
0.018	0	-0.0432	-9.37317e-07	3.21451e-20	7.64121e-23	3.05539e-20	1.66539e-06	1.84896e-20
0.018	0	-0.042	-1.01558e-06	3.34885e-20	7.463e-23	3.16945e-20	1.76323e-06	1.95758e-20
0.018	0	-0.0408	-1.10171e-06	3.49167e-20	4.68361e-23	3.28899e-20	1.86821e-06	2.07413e-20
0.018	0	-0.0396	-1.19661e-06	3.64372e-20	2.64327e-23	3.41428e-20	1.98094e-06	2.19929e-20
0.018	0	-0.0384	-1.30131e-06	3.80587e-20	-2.10975e-22	3.54561e-20	2.10209e-06	2.33379e-20
0.018	0	-0.0372	-1.417e-06	3.97912e-20	1.97699e-22	3.68327e-20	2.23241e-06	2.47847e-20
0.018	0	-0.036	-1.54501e-06	4.16456e-20	-2.63269e-23	3.82755e-20	2.3727e-06	2.63423e-20
0.018	0	-0.0348	-1.68686e-06	4.3635e-20	4.84493e-23	3.97876e-20	2.52388e-06	2.80207e-20
0.018	0	-0.0336	-1.84429e-06	4.9354e-20	7.31232e-23	4.13721e-20	2.68693e-06	2.98309e-20
0.018	0	-0.0324	-2.01928e-06	1.55551e-19	-3.48618e-23	4.3032e-20	2.86298e-06	5.70468e-20
0.018	0	-0.0312	-2.21412e-06	3.79249e-19	2.13607e-22	4.47703e-20	3.05328e-06	1.39631e-19
0.018	0	-0.03	-2.43144e-06	7.40253e-19	1.55374e-22	4.65901e-20	3.25922e-06	2.73155e-19
0.018	0	-0.0288	-2.67428e-06	1.08545e-18	-5.41574e-23	4.84941e-20	3.48239e-06	3.97276e-19
0.018	0	-0.0276	-2.94618e-06	8.69789e-19	5.3803e-23	5.04851e-20	3.72461e-06	3.03389e-19
0.018	0	-0.0264	-3.25124e-06	1.89522e-19	1.54372e-22	5.25656e-20	3.98795e-06	1.12852e-19
0.018	0	-0.0252	-3.5943e-06	7.85302e-18	2.09007e-23	5.47376e-20	4.27481e-06	3.3023e-18
0.018	0	-0.024	-3.98104e-06	4.02208e-17	2.10049e-22	5.7003e-20	4.58804e-06	1.65123e-17
0.018	0	-0.0228	-4.41823e-06	1.24249e-16	2.73409e-22	5.93629e-20	4.93097e-06	5.05256e-17
0.018	0	-0.0216	-4.91394e-06	2.56581e-16	-1.81878e-22	6.18178e-20	5.30766e-06	1.03235e-16
0.018	0	-0.0204	-5.47793e-06	2.6813e-16	-8.41277e-23	6.43675e-20	5.72306e-06	1.01836e-16
0.018	0	-0.0192	-6.12208e-06	8.22264e-17	-2.97278e-22	6.70104e-20	6.18336e-06	5.98198e-17
0.018	0	-0.018	-6.86104e-06	3.67106e-15	3.4693e-22	6.97438e-20	6.69642e-06	1.70876e-15
0.018	0	-0.0168	-7.71311e-06	2.00216e-14	-3.70251e-22	7.2563e-20	7.27245e-06	7.92253e-15
0.018	0	-0.0156	-8.70142e-06	5.49603e-14	1.81711e-23	7.54607e-20	7.92508e-06	1.69514e-14
0.018	0	-0.0144	-9.8558e-06	4.96497e-14	-9.57518e-23	7.84264e-20	8.67293e-06	8.98063e-15
0.018	0	-0.0132	-1.12153e-05	1.70964e-13	-4.50962e-22	8.14445e-20	9.5422e-06	3.73537e-14
0.018	0	-0.012	-1.2832e-05	2.60456e-12	-1.40133e-22	8.44921e-20	1.0571e-05	2.61909e-13
0.018	0	-0.0108	-1.4777e-05	1.0327e-11	-1.75251e-22	8.75342e-20	1.1817e-05	3.82224e-13
0.018	0	-0.0096	-1.71496e-05	5.65366e-12	-6.22105e-22	9.05162e-20	1.33707e-05	7.0641e-14
0.018	0	-0.0084	-2.00907e-05	1.42421e-10	-1.29089e-21	9.33472e-20	1.53821e-05	5.09394e-13
0.018	0	-0.0072	-2.38034e-05	1.36478e-09	-1.66574e-21	9.58666e-20	1.81141e-05	7.177e-11
0.018	0	-0.006	-2.85757e-05	1.12164e-09	-1.65569e-21	9.7766e-20	2.20606e-05	1.86133e-10
0.018	0	-0.0048	-3.47709e-05	1.95868e-11	-3.0892e-21	9.83915e-20	2.82238e-05	9.14298e-09
0.018	0	-0.0036	-4.25698e-05	5.26038e-10	-3.77285e-21	9.61861e-20	3.88007e-05	1.92299e-10
0.018	0	-0.0024	-5.02389e-05	1.26638e-09	-4.83615e-21	8.69815e-20	5.86754e-05	9.04971e-10
0.018	0	-0.0012	-4.56251e-05	3.51188e-12	-4.88957e-21	5.9569e-20	9.45914e-05	4.75242e-12
0.018	0	-1.34441e-17	-6.98263e-19	4.78115e-19	-6.52586e-35	7.85529e-34	0.000123337	1.74261e-09
0.018	0	0.0012	4.56251e-05	3.51188e-12	4.33403e-21	5.9569e-20	9.45914e-05	4.75242e-12
0.018	0	0.0024	5.02389e-05	1.26638e-09	5.02124e-21	8.69815e-20	5.86754e-05	9.04971e-10
0.018	0	0.0036	4.25698e-05	5.26038e-10	3.91422e-21	9.61861e-20	3.88007e-05	1.92299e-10
0.018	0	0.0048	3.47709e-05	1.95868e-11	2.62264e-21	9.83915e-20	2.82238e-05	9.14298e-09
0.018	0	0.006	2.85757e-05	1.12164e-09	1.80966e-21	9.7766e-20	2.20606e-05	1.86133e-10
0.018	0	0.0072	2.38034e-05	1.36478e-09	1.09891e-21	9.58666e-20	1.81141e-05	7.177e-11
0.018	0	0.0084	2.00907e-05	1.42421e-10	1.00651e-21	9.33472e-20	1.53821e-05	5.09394e-13
0.018	0	0.0096	1.71496e-05	5.65366e-12	1.10354e-21	9.05162e-20	1.33707e-05	7.0641e-14
0.018	0	0.0108	1.4777e-05	1.0327e-11	7.15976e-22	8.75342e-20	1.1817e-05	3.82224e-13
0.018	0	0.012	1.2832e-05	2.60456e-12	2.74452e-22	8.44921e-20	1.0571e-05	2.61909e-13
0.018	0	0.0132	1.12153e-05	1.70964e-13	3.55639e-22	8.14445e-20	9.5422e-06	3.73537e-14
0.018	0	0.0144	9.8558e-06	4.96497e-14	1.36532e-22	7.84264e-20	8.67293e-06	8.98063e-15
0.018	0	0.0156	8.70142e-06	5.49603e-14	5.17597e-22	7.54607e-20	7.92508e-06	1.69514e-14
0.018	0	0.0168	7.71311e-06	2.00216e-14	2.06429e-22	7.2563e-20	7.27245e-06	7.92253e-15
0.018	0	0.018	6.86104e-06	3.67106e-15	3.93064e-23	6.97438e-20	6.69642e-06	1.70876e-15
0.018	0	0.0192	6.12208e-06	8.22264e-17	-9.43684e-23	6.70104e-20	6.18336e-06	5.98199e-17
